Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,2,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,3,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,4,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,5,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,6,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,7,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,8,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,9,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,10,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,11,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,12,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,13,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,14,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,15,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,16,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,17,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,18,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,19,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,20,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3181,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,21,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,1283.82,1
2,3337,14 Her,5.158,14 Her c,0.995819306,0.9692045229,5314.941944,17.9323,1597,,,15732.45889,11.924,1,NIRCam/Coronagraphic,F200W/F444W,Direct Imaging,Photometric,5133.36,1
2,3337,14 Her,5.158,14 Her c,0.995819306,0.9692045229,5314.941944,17.9323,1597,,,15732.45889,11.924,2,NIRCam/Coronagraphic,F200W/F444W,Direct Imaging,Photometric,5133.36,1
2,3514,COCONUTS-2 A,7.406,COCONUTS-2 A b,0.388,0.37,3406,10.8864,2543,12.4,434,,7506,2,MIRI/LRS,,Direct Imaging,Spectroscopic,3335.60,1
2,3522,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,7,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,6248.38,1
2,3522,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,8,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,6092.17,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,1,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,3352.25,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,1,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,3352.25,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,1,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,3352.25,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,2,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,3352.25,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,2,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,3352.25,1
2,3647,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,2,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,3352.25,1
2,4014,MWC 758,7.221,MWC 758 c,2.01,1.5,7314,159.537,2542.627253,,500,,100,2,NIRCam/Coronagraphic,F200W/F444W,Direct Imaging,Photometric,1336.81,1
2,4014,MWC 758,7.221,MWC 758 c,2.01,1.5,7314,159.537,2542.627253,,500,,100,3,NIRCam/Coronagraphic,F200W/F444W,Direct Imaging,Photometric,1336.81,1
2,3077,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,1,MIRI/Imaging,F1500W,Phase Curve,Photometric,138234.54,1
2,3077,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,2,MIRI/Imaging,F1500W,Phase Curve,Photometric,74151.90,1
2,3077,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,1,MIRI/Imaging,F1500W,Phase Curve,Photometric,138234.54,0
2,3077,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,2,MIRI/Imaging,F1500W,Phase Curve,Photometric,74151.90,0
2,3231,LTT 9779,8.446,LTT 9779 b,0.95,0.77,5443,80.4373,29.32,4.72,1978,0.792052,0.01679,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,74362.07,1
2,3263,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,68327.44,1
2,3315,K2-22,12.726,K2-22 b,0.58,0.6,3879,243.836,0.5,0.71,2100,0.381078,0.0088,2,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,10830.62,1
2,3315,K2-22,12.726,K2-22 b,0.58,0.6,3879,243.836,0.5,0.71,2100,0.381078,0.0088,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,10830.62,1
2,3315,K2-22,12.726,K2-22 b,0.58,0.6,3879,243.836,0.5,0.71,2100,0.381078,0.0088,3,MIRI/LRS,,Phase Curve,Spectroscopic,43753.18,1
2,3784,TOI-2445,11.555,TOI-2445 b,0.27,0.25,3333,48.582,1.95,1.25,1060,0.3711281,0.0064,1,NIRSpec/PRISM,CLEAR,Phase Curve,Spectroscopic,48241.62,1
2,3860,TOI-561,8.879,TOI-561 b,0.84,0.79,5342,85.799,2,1.425,2310,0.4465688,0.0106,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,134468.34,1
2,4008,LHS 3844,10.046,LHS 3844 b,0.19,0.15,3036,14.8846,2.29,1.303,805,0.46292913,0.00622,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,54471.40,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,1,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,2,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,4,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,29,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 357,7.337,GJ 357 b,0.34,0.34,3505,9.44181,1.84,1.217,525,3.93072,0.035,27,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15906.72,1
2,3730,HD 260655,6.674,HD 260655 b,0.44,0.44,3803,10.0055,2.14,1.24,709,2.76953,0.02933,6,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13723.64,1
2,3730,HD 260655,6.674,HD 260655 b,0.44,0.44,3803,10.0055,2.14,1.24,709,2.76953,0.02933,7,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13723.64,1
2,3730,L98-59,7.933,L98-59 c,0.303,0.273,3415,10.6194,2.22,1.385,553,3.6906777,0.0304,8,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13124.76,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,9,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,10,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,11,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1478,9.615,LHS 1478 b,0.25,0.24,3381,18.2276,2.33,1.242,595,1.9495378,0.01848,12,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11549.19,1
2,3730,LHS 1478,9.615,LHS 1478 b,0.25,0.24,3381,18.2276,2.33,1.242,595,1.9495378,0.01848,13,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11549.19,1
2,3730,LTT 3780,9.007,LTT 3780 b,0.38,0.38,3358,21.9814,2.46,1.325,903,0.76837931,0.01195,14,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11828.05,1
2,3730,LTT 3780,9.007,LTT 3780 b,0.38,0.38,3358,21.9814,2.46,1.325,903,0.76837931,0.01195,15,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11828.05,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,16,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,17,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,18,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,19,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,20,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,21,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,22,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,4102,TOI-824,9.145001,TOI-824 b,0.7,0.71,4600,63.9262,18.467,2.926,1253,1.392978,0.02177,2,NIRSpec/G395M,F290LP,Secondary Eclipse,Spectroscopic,17693.59,1
2,4102,TOI-824,9.145001,TOI-824 b,0.7,0.71,4600,63.9262,18.467,2.926,1253,1.392978,0.02177,1,NIRSpec/G395M,F290LP,Secondary Eclipse,Spectroscopic,17693.59,1
2,2950,HAT-P-1,9.156,HAT-P-1 b,1.17,1.15,5980,158.979,167,14.78,1322,4.46529976,0.05561,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,27720.51,1
2,2950,HD 106315,8.116,HD 106315 c,1.29,1.07,6327,109.353,15.2,4.35,886,21.05704,0.1536,2,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,40599.41,1
2,2950,HAT-P-11,7.608,HAT-P-11 b,0.68,0.81,4653,37.7647,25,4.901,847,4.887802443,0.0532,3,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,24220.04,1
2,2961,WASP-121,9.625,WASP-121 b,1.46,1.36,6776,269.898,367.7,19.65,2720,1.27492504,0.02596,1,MIRI/LRS,,Secondary Eclipse,Spectroscopic,24701.30,1
2,3154,WASP-94 A,9.159,WASP-94 A b,1.48,1.67,6170,211.211,159,17.7,1604,3.95019,0.055,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,28823.36,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3757,12,TOI-3757 b,0.62,0.64,3913,181.139,85.3,12,759,3.438753,0.03845,4,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20101.35,1
2,3171,TOI-3757,12,TOI-3757 b,0.62,0.64,3913,181.139,85.3,12,759,3.438753,0.03845,5,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20101.35,1
